numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2018,4,2018-03-25 00:00:00+00:00,LUIZ CARLOS RAMOS,PR,RJ,PASSAGENS AÉREAS,02575829000148,OCEANAIR LINHAS AEREAS S/A,616.27,0.00,616.27
2018,4,2018-03-25 00:00:00+00:00,LUIZ CARLOS RAMOS,PR,RJ,PASSAGENS AÉREAS,02012862000160,TAM LINHAS AEREAS S/A.,595.08,0.00,595.08
2018,4,2018-03-25 00:00:00+00:00,LUIZ CARLOS RAMOS,PR,RJ,PASSAGENS AÉREAS,02012862000160,TAM LINHAS AEREAS S/A.,502.37,0.00,502.37
2018,3,2018-03-25 00:00:00+00:00,BENEDITA DA SILVA,PT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,42149732000198,POSTO BANDEIRA DOIS,199.28,0.00,199.28
2018,3,2018-03-25 00:00:00+00:00,BENEDITA DA SILVA,PT,RJ,TELEFONIA,05423963013361,OI MOVEL S.A. - EM RECUPERACAO JUDICIAL,441.01,19.08,421.93
2018,3,2018-03-25 00:00:00+00:00,FRANCISCO FLORIANO,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,04718173000109,POSTO SÃO LUCAS E CAMPOS LTDA,248.17,0.00,248.17
2018,3,2018-03-25 00:00:00+00:00,GLAUBER BRAGA,PSOL,RJ,TELEFONIA,05423963000111,OI MOVEL S.A. - EM RECUPERACAO JUDICIAL,735.55,17.79,717.76
2018,3,2018-03-25 00:00:00+00:00,HUGO LEAL,PSD,RJ,TELEFONIA,05423963000111,OI MOVEL S.A,148.00,0.00,148.00
2018,3,2018-03-25 00:00:00+00:00,HUGO LEAL,PSD,RJ,TELEFONIA,05423963000111,OI MOVEL S.A,166.38,0.00,166.38
2018,3,2018-03-25 00:00:00+00:00,HUGO LEAL,PSD,RJ,TELEFONIA,05423963000111,OI MOVEL S.A,99.86,0.00,99.86
2018,3,2018-03-25 00:00:00+00:00,HUGO LEAL,PSD,RJ,TELEFONIA,05423963000111,OI MOVEL S.A,272.96,0.19,272.77
2018,3,2018-03-25 00:00:00+00:00,HUGO LEAL,PSD,RJ,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",32285454000142,VIACAO SALUTARIS E TURISMO SA,42.83,0.00,42.83
2018,3,2018-03-25 00:00:00+00:00,JAIR BOLSONARO,PSL,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,751.07,0.00,751.07
2018,3,2018-03-25 00:00:00+00:00,JAIR BOLSONARO,PSL,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1649.93,0.00,1649.93
2018,3,2018-03-25 00:00:00+00:00,JAIR BOLSONARO,PSL,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,49.00,0.00,49.00
2018,3,2018-03-25 00:00:00+00:00,JAIR BOLSONARO,PSL,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,2181.10,0.00,2181.10
2018,3,2018-03-25 00:00:00+00:00,JANDIRA FEGHALI,PCdoB,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***72420***,RENATO SOARES DE MOURA,4855.00,0.00,4855.00
2018,3,2018-03-25 00:00:00+00:00,JULIO LOPES,PP,RJ,TELEFONIA,05423963013361,OI MOVEL S/A,217.34,0.00,217.34
2018,3,2018-03-25 00:00:00+00:00,LAURA CARNEIRO,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,18816369000132,AUTO POSTO PRIMEIRÃO DE RIO BONITO,214.00,0.00,214.00
2018,3,2018-03-25 00:00:00+00:00,LUIZ CARLOS RAMOS,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,00306597003546,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,230.00,0.00,230.00
2018,3,2018-03-25 00:00:00+00:00,LUIZ SÉRGIO,PT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,18624515000128,AT POSTO DUZENTOS E UM EIRELLI,50.00,0.00,50.00
2018,3,2018-03-25 00:00:00+00:00,MARCOS SOARES,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,04881800000110,BG LESTE PETROLEO LTDA,170.07,0.00,170.07
2018,3,2018-03-25 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,TELEFONIA,05423963000111,OI MOVEL S.A. - EM RECUPERACAO JUDICIAL,206.67,0.00,206.67
2018,3,2018-03-25 00:00:00+00:00,SORAYA SANTOS,PR,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1299.56,0.00,1299.56
2018,3,2018-03-25 00:00:00+00:00,SORAYA SANTOS,PR,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1669.17,0.00,1669.17
2018,3,2018-03-25 00:00:00+00:00,SÓSTENES CAVALCANTE,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,16868428000190,POSTO FENIX,237.27,0.00,237.27
2018,3,2018-03-25 00:00:00+00:00,WALNEY ROCHA,PATRI,RJ,TELEFONIA,05423963000111,OI MÓVEL S.A.,435.74,0.00,435.74
2018,3,2018-03-24 00:00:00+00:00,ALESSANDRO MOLON,PSB,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,40432544006269,CLARO S.A.,119.17,5.53,113.64
2018,3,2018-03-24 00:00:00+00:00,ALESSANDRO MOLON,PSB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,40296824000175,KEM COM REP TRANSP SERV EXP IMP PROD DERV PETROLEO LTDA,27.97,0.00,27.97
2018,3,2018-03-24 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,08577005000193,BR 116 AUTO POSTO LTDA,100.00,0.00,100.00
2018,3,2018-03-24 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,06012414000117,POSTO SOL DA DUTRA LTDA,154.00,0.00,154.00
2018,3,2018-03-24 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,02461816000148,G. SILVA LANCHES,25.90,0.00,25.90
2018,3,2018-03-24 00:00:00+00:00,AROLDE DE OLIVEIRA,PSD,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,60444437000146,LIGHT S.A,2877.39,0.00,2877.39
2018,3,2018-03-24 00:00:00+00:00,CHICO D'ANGELO,PDT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,28543684000197,Carlan Oleo e Combustivel,150.00,0.00,150.00
2018,3,2018-03-24 00:00:00+00:00,CHICO D'ANGELO,PDT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,01487893000104,Centro Automotivo Paco de Souza,64.91,0.00,64.91
2018,3,2018-03-24 00:00:00+00:00,CHICO D'ANGELO,PDT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,03861477000150,Posto Via Ponte LTDA,194.55,0.00,194.55
2018,3,2018-03-24 00:00:00+00:00,CRISTIANE BRASIL,PTB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,10939971000155,EIXINHO L 212 NORTE COM DE COM E DERIV LTDA,215.95,0.00,215.95
2018,3,2018-03-24 00:00:00+00:00,DELEY,PTB,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1752.17,0.00,1752.17
2018,3,2018-03-24 00:00:00+00:00,DELEY,PTB,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,39.00,0.00,39.00
2018,3,2018-03-24 00:00:00+00:00,GLAUBER BRAGA,PSOL,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,04804979000101,POSTO DE GASOLINA BOA VIAGEM DE FRIBURGO LTDA,60.00,0.00,60.00
2018,3,2018-03-24 00:00:00+00:00,GLAUBER BRAGA,PSOL,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,04804979000101,POSTO DE GASOLINA BOA VIAGEM DE FRIBURGO LTDA,252.72,0.00,252.72
2018,3,2018-03-24 00:00:00+00:00,GLAUBER BRAGA,PSOL,RJ,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",32287914000171,HOTEL COMENDADOR LTDA - ME,470.00,0.00,470.00
2018,3,2018-03-24 00:00:00+00:00,JANDIRA FEGHALI,PCdoB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,37063328003000,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,162.21,0.00,162.21
2018,3,2018-03-24 00:00:00+00:00,JULIO LOPES,PP,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,29520756000143,AUTO POSTO MONALISA LTDA,225.43,0.00,225.43
2018,3,2018-03-24 00:00:00+00:00,MARCELO MATOS,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,00712637000100,AUTO POSTO DE SERVICOS MARISOL LTDA,283.39,0.00,283.39
2018,3,2018-03-24 00:00:00+00:00,MARCOS SOARES,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,34066472000169,posto de gasolina cordeiro,101.98,0.00,101.98
2018,3,2018-03-24 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,18092041000110,POSTO DE GASOLINA FLOR DO MATO ALTO LTDA,208.75,0.00,208.75
2018,3,2018-03-24 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,02373202000104,GOLDEN GREEN AUTO POSTO LTDA,250.00,0.00,250.00
2018,3,2018-03-23 17:57:54+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,SERVIÇOS POSTAIS,,CORREIOS - TELEGRAMA COM CÓPIA E CONFIRMAÇÃO,26.65,0.00,26.65
2018,3,2018-03-23 17:24:58+00:00,ROBERTO SALES,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,49.65,0.00,49.65
2018,3,2018-03-23 17:00:58+00:00,JEAN WYLLYS,PSOL,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL COM AR,75.75,0.00,75.75
2018,3,2018-03-23 16:32:56+00:00,MARCELO MATOS,PSD,RJ,SERVIÇOS POSTAIS,,CORREIOS - TELEGRAMA,14.85,0.00,14.85
2018,3,2018-03-23 16:14:19+00:00,ROBERTO SALES,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - CAIXA DE ENCOMENDAS BÁSICA/CONVENCIONAL,7.50,0.00,7.50
2018,3,2018-03-23 15:01:29+00:00,JAIR BOLSONARO,PSL,RJ,SERVIÇOS POSTAIS,,CORREIOS - MALA DIRETA POSTAL BÁSICA,151.90,0.00,151.90
2018,3,2018-03-23 13:39:20+00:00,ZÉ AUGUSTO NALIN,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,43.40,0.00,43.40
2018,3,2018-03-23 13:39:12+00:00,OTAVIO LEITE,PSDB,RJ,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,81.32,0.00,81.32
2018,3,2018-03-23 13:39:03+00:00,OTAVIO LEITE,PSDB,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,97.80,0.00,97.80
2018,5,2018-03-23 00:00:00+00:00,BENEDITA DA SILVA,PT,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,28176998000441,CORPO DE BOMBEIROS MILITAR DO ESTADO DO RIO DE JANEIRO,60.14,0.00,60.14
2018,4,2018-03-23 00:00:00+00:00,ALESSANDRO MOLON,PSB,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,02964380000100,JOHN RICHARD LOCACAO DE MOVEIS LTDA.,1523.46,0.00,1523.46
2018,4,2018-03-23 00:00:00+00:00,SORAYA SANTOS,PR,RJ,TELEFONIA,02558157000162,TELEFONICA BRASIL S.A.,341.16,0.00,341.16
2018,3,2018-03-23 00:00:00+00:00,ALESSANDRO MOLON,PSB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,09494778000179,AUTO CENTER TURBINADO LTDA,150.00,0.00,150.00
2018,3,2018-03-23 00:00:00+00:00,ALESSANDRO MOLON,PSB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,40296824000175,KEM COM REP TRANSP SERV EXP IMP PROD DERV PETROLEO LTDA,36.16,0.00,36.16
2018,3,2018-03-23 00:00:00+00:00,ALESSANDRO MOLON,PSB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,40296824000175,KEM COM REP TRANSP SERV EXP IMP PROD DERV PETROLEO LTDA,28.83,0.00,28.83
2018,3,2018-03-23 00:00:00+00:00,ALESSANDRO MOLON,PSB,RJ,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,07424109000103,SINDICATO DOS TAXISTAS DO DISTRITO FEDERAL- SINTAXI,97.00,0.00,97.00
2018,3,2018-03-23 00:00:00+00:00,ALESSANDRO MOLON,PSB,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1837.93,0.00,1837.93
2018,3,2018-03-23 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,05468098000120,POSTO CAPITAL LTDA,201.51,0.00,201.51
2018,3,2018-03-23 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,21773869000149,FAPEJU RESTAURANTE LTDA,41.71,0.00,41.71
2018,3,2018-03-23 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,1027.03,0.00,1027.03
2018,3,2018-03-23 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,2606.20,0.00,2606.20
2018,3,2018-03-23 00:00:00+00:00,ALEXANDRE VALLE,PR,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-496.93,0.00,-496.93
2018,3,2018-03-23 00:00:00+00:00,AUREO,SD,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1247.24,0.00,1247.24
2018,3,2018-03-23 00:00:00+00:00,AUREO,SD,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,527.22,0.00,527.22
2018,3,2018-03-23 00:00:00+00:00,AUREO,SD,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1136.17,0.00,1136.17
2018,3,2018-03-23 00:00:00+00:00,CABO DACIOLO,PATRI,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,31515901000140,POSTO DE GASOLINA LORD BARRA SUL LTDA,185.05,0.00,185.05
2018,3,2018-03-23 00:00:00+00:00,CABO DACIOLO,PATRI,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,303.00,0.00,303.00
2018,3,2018-03-23 00:00:00+00:00,CELSO PANSERA,PT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,34035303000161,PONEI POSTO DE GASOLINA LTDA,100.00,0.00,100.00
2018,3,2018-03-23 00:00:00+00:00,CELSO PANSERA,PT,RJ,TELEFONIA,40432544006269,CLARO S/A,439.76,81.46,358.30
2018,3,2018-03-23 00:00:00+00:00,CELSO PANSERA,PT,RJ,TELEFONIA,05423963013361,OI MOVEL S/A,232.31,0.00,232.31
2018,3,2018-03-23 00:00:00+00:00,CELSO PANSERA,PT,RJ,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,-834.58,0.00,-834.58
2018,3,2018-03-23 00:00:00+00:00,CELSO PANSERA,PT,RJ,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,877.03,0.00,877.03
2018,3,2018-03-23 00:00:00+00:00,CELSO PANSERA,PT,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,737.93,0.00,737.93
2018,3,2018-03-23 00:00:00+00:00,CHICO ALENCAR,PSOL,RJ,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,-837.82,0.00,-837.82
2018,3,2018-03-23 00:00:00+00:00,CHICO ALENCAR,PSOL,RJ,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,880.27,0.00,880.27
2018,3,2018-03-23 00:00:00+00:00,CHICO ALENCAR,PSOL,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1625.17,0.00,1625.17
2018,3,2018-03-23 00:00:00+00:00,CRISTIANE BRASIL,PTB,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,42593400000106,IMAGEM IMOBILIARIA E ASSESSORIA GERAL DE EMPRESAS LTDA,3534.51,0.00,3534.51
2018,3,2018-03-23 00:00:00+00:00,FELIPE BORNIER,PROS,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,872.93,0.00,872.93
2018,3,2018-03-23 00:00:00+00:00,FELIPE BORNIER,PROS,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,30.00,0.00,30.00
2018,3,2018-03-23 00:00:00+00:00,GLAUBER BRAGA,PSOL,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,04804979000101,POSTO DE GASOLINA BOA VIAGEM DE FRIBURGO LTDA,180.00,0.00,180.00
2018,3,2018-03-23 00:00:00+00:00,GLAUBER BRAGA,PSOL,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,04804979000101,POSTO DE GASOLINA BOA VIAGEM DE FRIBURGO LTDA,60.00,0.00,60.00
2018,3,2018-03-23 00:00:00+00:00,GLAUBER BRAGA,PSOL,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,04804979000101,POSTO DE GASOLINA BOA VIAGEM DE FRIBURGO LTDA,50.00,0.00,50.00
2018,3,2018-03-23 00:00:00+00:00,GLAUBER BRAGA,PSOL,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1453.17,0.00,1453.17
2018,3,2018-03-23 00:00:00+00:00,HUGO LEAL,PSD,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00938574000105,CONCESSIONARIA RIO TERESOPOLIS S A,18.10,0.00,18.10
2018,3,2018-03-23 00:00:00+00:00,HUGO LEAL,PSD,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00938574000105,CONCESSIONARIA RIO TERESOPOLIS S A,18.10,0.00,18.10
2018,3,2018-03-23 00:00:00+00:00,INDIO DA COSTA,PSD,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,906.17,0.00,906.17
2018,3,2018-03-23 00:00:00+00:00,INDIO DA COSTA,PSD,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,625.17,0.00,625.17
2018,3,2018-03-23 00:00:00+00:00,JAIR BOLSONARO,PSL,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1745.17,0.00,1745.17
2018,3,2018-03-23 00:00:00+00:00,JANDIRA FEGHALI,PCdoB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,27838044000141,POSTO CATEDRAL LTDA,200.00,0.00,200.00
2018,3,2018-03-23 00:00:00+00:00,JEAN WYLLYS,PSOL,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,00692418000107,AUTO POSTO CINCO ESTRELAS LTDA,217.47,0.00,217.47
2018,3,2018-03-23 00:00:00+00:00,JULIO LOPES,PP,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,29520756000143,AUTO POSTO MONALISA LTDA,206.81,0.00,206.81
2018,3,2018-03-23 00:00:00+00:00,JULIO LOPES,PP,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-1290.93,0.00,-1290.93
2018,3,2018-03-23 00:00:00+00:00,JULIO LOPES,PP,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-1290.93,0.00,-1290.93
2018,3,2018-03-23 00:00:00+00:00,JULIO LOPES,PP,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1290.93,0.00,1290.93
2018,3,2018-03-23 00:00:00+00:00,LAURA CARNEIRO,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,01407687000147,J C 4708 POSTO DE SERVIÇOS LTDA,218.25,0.00,218.25
2018,3,2018-03-23 00:00:00+00:00,LUIZ CARLOS RAMOS,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,05657829000185,POSTO DE ABASTECIMENTO GRANDE AMOR LTDA,174.14,0.00,174.14
2018,3,2018-03-23 00:00:00+00:00,LUIZ SÉRGIO,PT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,05798144000159,AUTO POSTO TREVO DO AMPARO LTDA,165.01,0.00,165.01
2018,3,2018-03-23 00:00:00+00:00,LUIZ SÉRGIO,PT,RJ,TELEFONIA,02558157000162,TELEFONICA BRASIL S.A,393.98,0.00,393.98
2018,3,2018-03-23 00:00:00+00:00,LUIZ SÉRGIO,PT,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-362.93,0.00,-362.93
2018,3,2018-03-23 00:00:00+00:00,MARCELO DELAROLI,PR,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,06014938000147,BLUE PRINT GRAFICA EDITORA LTDA - EPP,9580.00,0.00,9580.00
2018,3,2018-03-23 00:00:00+00:00,MARCELO MATOS,PSD,RJ,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,1350.27,0.00,1350.27
2018,3,2018-03-23 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,00306597009668,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.00,0.00,100.00
2018,3,2018-03-23 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,07210707000171,POSTO SAIDA SUL,74.10,0.00,74.10
2018,3,2018-03-23 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",02584924002909,ICH ADMINISTRACAO DE HOTEIS S.A.,147.90,0.00,147.90
2018,3,2018-03-23 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",02584924002909,ICH ADMINISTRACAO DE HOTEIS S.A.,147.90,0.00,147.90
2018,3,2018-03-23 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1299.56,0.00,1299.56
2018,3,2018-03-23 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,03425227000177,AUTO POSTO AVENIDA LTDA,182.54,0.00,182.54
2018,3,2018-03-23 00:00:00+00:00,PEDRO PAULO,DEM,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,2514.20,0.00,2514.20
2018,3,2018-03-23 00:00:00+00:00,ROBERTO SALES,DEM,RJ,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,410.77,0.00,410.77
2018,3,2018-03-23 00:00:00+00:00,ROBERTO SALES,DEM,RJ,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,1027.53,0.00,1027.53
2018,3,2018-03-23 00:00:00+00:00,ROBERTO SALES,DEM,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-28.03,0.00,-28.03
2018,3,2018-03-23 00:00:00+00:00,RODRIGO MAIA,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,00306597001411,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,232.33,0.00,232.33
2018,3,2018-03-23 00:00:00+00:00,ROSANGELA GOMES,PRB,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1657.10,0.00,1657.10
2018,3,2018-03-23 00:00:00+00:00,ROSANGELA GOMES,PRB,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,871.93,0.00,871.93
2018,3,2018-03-23 00:00:00+00:00,SERGIO ZVEITER,DEM,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1837.93,0.00,1837.93
2018,3,2018-03-23 00:00:00+00:00,SERGIO ZVEITER,DEM,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1587.17,0.00,1587.17
2018,3,2018-03-23 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,628.17,0.00,628.17
2018,3,2018-03-23 00:00:00+00:00,SORAYA SANTOS,PR,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1299.56,0.00,1299.56
2018,3,2018-03-23 00:00:00+00:00,SORAYA SANTOS,PR,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,67.00,0.00,67.00
2018,3,2018-03-23 00:00:00+00:00,SORAYA SANTOS,PR,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,-212.00,0.00,-212.00
2018,3,2018-03-23 00:00:00+00:00,SÓSTENES CAVALCANTE,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,30068589000120,POSTO GUITY LTDA,225.05,0.00,225.05
2018,3,2018-03-23 00:00:00+00:00,SÓSTENES CAVALCANTE,DEM,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-627.17,0.00,-627.17
2018,3,2018-03-23 00:00:00+00:00,WALNEY ROCHA,PATRI,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-287.93,0.00,-287.93
2018,3,2018-03-23 00:00:00+00:00,WALNEY ROCHA,PATRI,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-287.93,0.00,-287.93
2018,3,2018-03-22 17:20:55+00:00,FRANCISCO FLORIANO,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL COM AR,38.76,0.00,38.76
2018,3,2018-03-22 17:09:35+00:00,JEAN WYLLYS,PSOL,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX 10,92.30,0.00,92.30
2018,3,2018-03-22 16:01:25+00:00,MARCOS SOARES,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - MALA DIRETA POSTAL BÁSICA,784.32,0.00,784.32
2018,3,2018-03-22 13:53:16+00:00,CABO DACIOLO,PATRI,RJ,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,54.61,0.00,54.61
2018,3,2018-03-22 12:58:48+00:00,OTAVIO LEITE,PSDB,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,33.76,0.00,33.76
2018,3,2018-03-22 12:40:04+00:00,MARCELO DELAROLI,PR,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,50.21,0.00,50.21
2018,3,2018-03-22 12:39:58+00:00,MARCO ANTÔNIO CABRAL,MDB,RJ,SERVIÇOS POSTAIS,,CORREIOS - CARTA REGISTRADA COM AR,118.50,0.00,118.50
2018,3,2018-03-22 08:36:46+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,18.28,0.00,18.28
